"ID","Indicator","Red","Green","Blue"
20240,"0",69,68,54
20241,"0",72,71,56
20242,"0",74,72,58
20243,"0",73,70,59
20244,"0",72,69,59
20245,"0",71,69,58
20246,"0",68,68,57
20247,"0",66,66,56
20248,"0",62,63,56
20249,"0",62,59,55
20250,"0",62,57,55
20251,"0",63,58,55
20252,"0",65,60,56
20253,"0",67,64,56
20254,"0",70,65,58
20255,"0",73,66,59
20256,"0",77,68,61
20257,"0",81,72,62
20258,"0",86,78,63
20259,"0",84,79,64
20260,"0",83,78,65
20261,"0",81,75,65
20262,"0",81,73,65
20263,"0",81,72,64
20264,"0",82,74,65
20265,"0",83,75,65
20266,"0",83,74,65
20267,"0",84,75,65
20268,"0",84,75,65
20269,"0",62,63,52
20270,"0",60,60,51
20271,"0",60,58,50
20272,"0",61,58,49
20273,"0",61,61,50
20274,"0",62,63,50
20275,"0",63,62,50
20276,"0",65,67,50
20277,"0",66,71,50
20278,"0",67,68,50
20279,"0",68,68,51
20280,"0",69,70,51
20281,"0",67,71,52
20282,"0",65,70,52
20283,"0",62,63,51
20284,"0",61,61,50
20285,"0",61,62,49
20286,"0",60,61,49
20287,"0",60,60,49
20288,"0",62,59,49
20289,"0",63,60,49
20290,"0",65,62,48
20291,"0",66,63,48
20292,"0",67,65,49
20293,"0",68,67,49
20294,"0",67,66,50
20295,"0",66,65,50
20296,"0",66,65,50
20297,"0",66,66,50
20298,"0",67,69,51
20299,"0",69,74,52
20300,"0",70,77,54
20301,"0",68,74,55
20302,"0",67,72,55
20303,"0",66,70,53
20304,"0",64,64,51
20305,"0",62,59,50
20306,"0",60,58,51
20307,"0",60,58,51
20308,"0",63,58,51
20309,"0",65,62,51
20310,"0",67,66,52
20311,"0",69,66,53
20312,"0",70,69,54
20313,"0",72,73,55
20314,"0",71,73,57
20315,"0",71,73,57
20316,"0",70,73,54
20317,"0",68,69,52
20318,"0",66,64,50
20319,"0",63,63,51
20320,"0",62,64,51
20321,"0",63,65,52
20322,"0",65,67,52
20323,"0",66,68,52
20324,"0",65,66,52
20325,"0",63,65,52
20326,"0",62,65,52
20327,"0",63,66,53
20328,"0",64,67,53
20329,"0",65,66,53
20330,"0",68,68,53
20331,"0",70,73,53
20332,"0",73,77,54
20333,"0",75,78,54
20334,"0",75,74,55
20335,"0",76,72,55
20336,"0",77,71,56
20337,"0",79,75,56
20338,"0",80,78,56
20339,"0",82,78,58
20340,"0",81,80,60
20341,"0",80,81,61
20342,"0",79,78,60
20343,"0",78,75,59
20344,"0",76,72,59
20345,"0",74,72,58
20346,"0",73,72,58
20347,"0",72,71,57
20348,"0",71,69,56
20349,"0",70,67,55
20350,"0",67,62,54
20351,"0",65,58,53
20352,"0",62,57,52
20353,"0",60,56,51
20354,"0",60,54,51
20355,"0",61,57,52
20356,"0",61,58,53
20357,"0",61,57,54
20358,"0",62,58,55
20359,"0",62,59,56
20360,"0",63,60,56
20361,"0",63,61,57
20362,"0",64,63,55
20363,"0",66,63,54
20364,"0",68,64,53
20365,"0",70,68,55
20366,"0",72,70,57
20367,"0",72,69,59
20368,"0",72,70,59
20369,"0",72,70,58
20370,"0",70,68,57
20371,"0",69,67,56
20372,"0",67,65,56
20373,"0",65,62,56
20374,"0",64,58,57
20375,"0",62,56,57
20376,"0",63,57,57
20377,"0",66,60,57
20378,"0",68,63,57
20379,"0",71,66,58
20380,"0",76,70,59
20381,"0",81,74,60
20382,"0",86,80,61
20383,"0",84,78,62
20384,"0",82,77,63
20385,"0",80,74,63
20386,"0",80,73,63
20387,"0",80,72,62
20388,"0",81,73,63
20389,"0",81,73,64
20390,"0",82,74,66
20391,"0",83,74,65
20392,"0",64,62,52
20393,"0",62,64,52
20394,"0",60,63,51
20395,"0",60,61,50
20396,"0",61,59,50
20397,"0",62,63,49
20398,"0",63,64,49
20399,"0",65,61,49
20400,"0",66,63,49
20401,"0",68,66,49
20402,"0",71,65,50
20403,"0",73,68,51
20404,"0",75,74,51
20405,"0",72,80,52
20406,"0",68,83,53
20407,"0",65,75,52
20408,"0",62,69,52
20409,"0",61,63,52
20410,"0",60,64,52
20411,"0",59,63,52
20412,"0",61,61,52
20413,"0",63,63,51
20414,"0",65,67,50
20415,"0",66,67,49
20416,"0",67,67,49
20417,"0",69,69,50
20418,"0",68,69,50
20419,"0",68,68,51
20420,"0",68,67,51
20421,"0",68,69,51
20422,"0",70,73,51
20423,"0",71,78,52
20424,"0",72,82,55
20425,"0",70,78,57
20426,"0",68,76,56
20427,"0",67,76,53
20428,"0",64,68,51
20429,"0",61,61,49
20430,"0",59,58,49
20431,"0",59,58,50
20432,"0",61,58,51
20433,"0",63,61,51
20434,"0",66,65,52
20435,"0",68,66,53
20436,"0",71,71,54
20437,"0",73,75,55
20438,"0",72,74,56
20439,"0",71,72,56
20440,"0",71,69,54
20441,"0",69,66,52
20442,"0",67,62,50
20443,"0",65,62,50
20444,"0",64,63,50
20445,"0",65,65,50
20446,"0",65,65,50
20447,"0",65,63,51
20448,"0",65,62,51
20449,"0",63,63,52
20450,"0",62,67,53
20451,"0",63,70,54
20452,"0",64,72,55
20453,"0",65,70,54
20454,"0",67,71,53
20455,"0",70,73,53
20456,"0",73,74,53
20457,"0",75,74,54
20458,"0",75,70,55
20459,"0",75,70,55
20460,"0",75,70,56
20461,"0",77,72,57
20462,"0",80,74,57
20463,"0",82,76,58
20464,"0",82,79,60
20465,"0",82,81,61
20466,"0",81,77,60
20467,"0",79,75,58
20468,"0",77,73,57
20469,"0",74,71,57
20470,"0",73,70,57
20471,"0",72,68,57
20472,"0",71,67,57
20473,"0",70,67,56
20474,"0",67,62,55
20475,"0",64,58,54
20476,"0",61,56,52
20477,"0",60,56,51
20478,"0",59,56,50
20479,"0",59,59,52
20480,"0",59,61,53
20481,"0",60,58,55
20482,"0",61,59,55
20483,"0",62,60,56
20484,"0",62,60,56
20485,"0",62,61,56
20486,"0",63,62,55
20487,"0",65,61,54
20488,"0",67,60,53
20489,"0",68,63,55
20490,"0",70,66,56
20491,"0",71,68,58
20492,"0",73,70,58
20493,"0",74,71,57
20494,"0",73,68,56
20495,"0",72,66,56
20496,"0",71,63,55
20497,"0",68,62,55
20498,"0",65,61,55
20499,"0",62,60,55
20500,"0",62,59,56
20501,"0",64,59,56
20502,"0",66,62,57
20503,"0",69,66,59
20504,"0",75,71,60
20505,"0",80,75,60
20506,"0",86,79,61
20507,"0",83,77,62
20508,"0",81,75,62
20509,"0",78,74,62
20510,"0",78,73,62
20511,"0",80,74,62
20512,"0",81,74,63
20513,"0",81,74,64
20514,"0",82,74,66
20515,"0",82,75,65
20516,"0",64,62,52
20517,"0",62,64,53
20518,"0",60,65,52
20519,"0",60,65,51
20520,"0",61,64,50
20521,"0",62,69,49
20522,"0",63,69,49
20523,"0",65,64,48
20524,"0",66,64,48
20525,"0",68,65,49
20526,"0",69,66,50
20527,"0",71,70,51
20528,"0",72,77,51
20529,"0",71,80,52
20530,"0",69,83,53
20531,"0",67,84,54
20532,"0",65,79,54
20533,"0",64,70,54
20534,"0",62,72,55
20535,"0",62,72,55
20536,"0",63,68,55
20537,"0",65,70,54
20538,"0",66,75,53
20539,"0",67,71,51
20540,"0",68,71,51
20541,"0",70,73,51
20542,"0",70,73,52
20543,"0",70,72,53
20544,"0",69,72,52
20545,"0",70,73,52
20546,"0",72,76,52
20547,"0",74,78,53
20548,"0",75,79,54
20549,"0",72,75,55
20550,"0",69,73,55
20551,"0",67,71,53
20552,"0",64,63,51
20553,"0",61,58,50
20554,"0",58,58,50
20555,"0",58,56,51
20556,"0",59,56,51
20557,"0",61,60,52
20558,"0",63,63,52
20559,"0",68,65,53
20560,"0",71,71,54
20561,"0",74,77,55
20562,"0",73,74,56
20563,"0",72,71,56
20564,"0",71,67,54
20565,"0",69,65,52
20566,"0",67,63,50
20567,"0",65,63,49
20568,"0",63,63,49
20569,"0",63,62,48
20570,"0",63,62,49
20571,"0",63,62,50
20572,"0",63,62,51
20573,"0",64,65,52
20574,"0",64,68,54
20575,"0",64,71,56
20576,"0",65,73,57
20577,"0",65,72,55
20578,"0",67,72,54
20579,"0",69,71,53
20580,"0",72,71,53
20581,"0",74,69,54
20582,"0",74,67,55
20583,"0",73,69,55
20584,"0",73,73,56
20585,"0",76,71,57
20586,"0",79,72,58
20587,"0",83,76,59
20588,"0",83,81,60
20589,"0",83,86,60
20590,"0",83,81,59
20591,"0",81,77,58
20592,"0",78,76,58
20593,"0",75,73,57
20594,"0",72,70,56
20595,"0",72,66,57
20596,"0",71,65,56
20597,"0",71,65,55
20598,"0",67,60,55
20599,"0",64,57,54
20600,"0",61,56,53
20601,"0",59,55,52
20602,"0",59,56,50
20603,"0",58,60,52
20604,"0",59,62,53
20605,"0",60,59,55
20606,"0",62,60,56
20607,"0",63,62,56
20608,"0",63,62,55
20609,"0",63,62,55
20610,"0",63,63,54
20611,"0",64,62,54
20612,"0",65,61,53
20613,"0",66,63,54
20614,"0",67,65,56
20615,"0",69,67,57
20616,"0",71,72,57
20617,"0",73,75,56
20618,"0",71,70,56
20619,"0",70,65,55
20620,"0",70,61,55
20621,"0",68,62,54
20622,"0",66,63,54
20623,"0",63,64,54
20624,"0",62,62,55
20625,"0",63,60,55
20626,"0",65,62,58
20627,"0",67,66,60
20628,"0",73,71,62
20629,"0",80,74,62
20630,"0",87,75,62
20631,"0",83,74,63
20632,"0",80,73,63
20633,"0",77,74,63
20634,"0",77,75,63
20635,"0",79,76,63
20636,"0",81,76,64
20637,"0",82,75,65
20638,"0",82,75,66
20639,"0",82,75,65
20640,"0",67,63,51
20641,"0",65,65,51
20642,"0",62,66,51
20643,"0",60,64,51
20644,"0",60,62,51
20645,"0",61,61,51
20646,"0",62,66,50
20647,"0",63,67,50
20648,"0",65,64,50
20649,"0",67,65,50
20650,"0",68,65,50
20651,"0",68,65,50
20652,"0",69,69,51
20653,"0",69,75,51
20654,"0",69,75,52
20655,"0",68,78,53
20656,"0",68,87,54
20657,"0",68,86,55
20658,"0",69,79,57
20659,"0",69,83,57
20660,"0",69,84,58
20661,"0",70,80,58
20662,"0",71,84,57
20663,"0",71,90,55
20664,"0",72,81,54
20665,"0",73,78,53
20666,"0",73,80,53
20667,"0",72,78,54
20668,"0",71,75,54
20669,"0",70,75,54
20670,"0",71,75,54
20671,"0",73,77,53
20672,"0",75,78,53
20673,"0",76,78,53
20674,"0",73,74,54
20675,"0",70,70,54
20676,"0",67,66,53
20677,"0",63,60,52
20678,"0",60,57,51
20679,"0",57,58,51
20680,"0",57,56,52
20681,"0",58,53,52
20682,"0",59,56,53
20683,"0",62,59,53
20684,"0",67,59,54
20685,"0",72,65,55
20686,"0",76,71,56
20687,"0",74,72,57
20688,"0",72,71,57
20689,"0",71,68,56
20690,"0",69,66,54
20691,"0",67,64,53
20692,"0",66,64,51
20693,"0",64,63,50
20694,"0",62,61,49
20695,"0",62,61,49
20696,"0",62,61,50
20697,"0",63,63,51
20698,"0",65,66,52
20699,"0",66,69,55
20700,"0",66,70,57
20701,"0",65,71,58
20702,"0",65,72,56
20703,"0",66,70,54
20704,"0",67,67,53
20705,"0",69,68,53
20706,"0",70,68,54
20707,"0",72,69,55
20708,"0",73,74,56
20709,"0",74,79,57
20710,"0",76,75,58
20711,"0",78,74,59
20712,"0",81,75,59
20713,"0",82,78,59
20714,"0",83,82,59
20715,"0",84,80,59
20716,"0",82,79,59
20717,"0",79,77,58
20718,"0",75,74,57
20719,"0",73,71,56
20720,"0",72,67,55
20721,"0",71,64,55
20722,"0",71,64,55
20723,"0",68,59,55
20724,"0",64,56,54
20725,"0",60,56,53
20726,"0",59,55,52
20727,"0",58,53,51
20728,"0",58,56,52
20729,"0",59,57,53
20730,"0",61,56,54
20731,"0",63,58,55
20732,"0",66,61,55
20733,"0",65,63,55
20734,"0",65,63,55
20735,"0",64,62,55
20736,"0",63,61,54
20737,"0",63,61,54
20738,"0",63,62,54
20739,"0",65,63,55
20740,"0",67,65,56
20741,"0",70,70,56
20742,"0",72,75,56
20743,"0",70,70,56
20744,"0",68,65,55
20745,"0",66,59,55
20746,"0",66,61,54
20747,"0",66,65,53
20748,"0",65,68,53
20749,"0",65,67,54
20750,"0",65,63,55
20751,"0",65,63,58
20752,"0",67,64,61
20753,"0",71,68,64
20754,"0",76,70,65
20755,"0",80,73,64
20756,"0",80,72,64
20757,"0",79,73,64
20758,"0",78,75,65
20759,"0",79,76,65
20760,"0",80,77,66
20761,"0",82,78,66
20762,"0",82,78,66
20763,"0",82,76,66
20764,"0",82,75,65
20765,"0",62,63,52
20766,"0",66,63,51
20767,"0",64,63,51
20768,"0",62,63,50
20769,"0",61,62,51
20770,"0",61,61,51
20771,"0",62,61,51
20772,"0",63,64,51
20773,"0",64,65,52
20774,"0",65,64,52
20775,"0",67,65,51
20776,"0",68,65,51
20777,"0",67,63,50
20778,"0",66,64,50
20779,"0",66,68,51
20780,"0",67,64,51
20781,"0",68,64,52
20782,"0",69,73,52
20783,"0",71,76,53
20784,"0",73,76,54
20785,"0",75,78,55
20786,"0",76,81,56
20787,"0",76,82,57
20788,"0",77,85,56
20789,"0",77,88,55
20790,"0",77,81,54
20791,"0",77,79,53
20792,"0",77,81,54
20793,"0",75,79,54
20794,"0",73,77,55
20795,"0",71,76,55
20796,"0",71,76,54
20797,"0",73,76,54
20798,"0",74,78,54
20799,"0",75,79,53
20800,"0",72,72,52
20801,"0",68,67,52
20802,"0",65,63,52
20803,"0",63,62,52
20804,"0",62,62,52
20805,"0",60,64,52
20806,"0",60,62,53
20807,"0",61,60,53
20808,"0",62,61,54
20809,"0",64,62,54
20810,"0",67,62,55
20811,"0",71,65,56
20812,"0",74,68,57
20813,"0",74,71,59
20814,"0",73,72,59
20815,"0",72,71,58
20816,"0",70,68,57
20817,"0",69,66,56
20818,"0",67,67,54
20819,"0",65,65,53
20820,"0",62,61,51
20821,"0",61,62,51
20822,"0",60,63,51
20823,"0",62,63,51
20824,"0",65,65,52
20825,"0",67,68,54
20826,"0",67,68,56
20827,"0",66,68,57
20828,"0",66,67,55
20829,"0",65,64,53
20830,"0",65,60,52
20831,"0",66,62,53
20832,"0",67,65,53
20833,"0",70,66,54
20834,"0",73,71,55
20835,"0",75,77,56
20836,"0",76,75,58
20837,"0",77,73,58
20838,"0",79,74,59
20839,"0",80,75,59
20840,"0",82,77,59
20841,"0",84,78,59
20842,"0",83,79,59
20843,"0",80,77,59
20844,"0",77,76,57
20845,"0",74,74,56
20846,"0",73,70,54
20847,"0",72,68,54
20848,"0",71,67,55
20849,"0",68,63,55
20850,"0",66,60,55
20851,"0",63,60,54
20852,"0",61,58,52
20853,"0",60,55,51
20854,"0",59,56,51
20855,"0",59,57,52
20856,"0",61,56,53
20857,"0",63,59,54
20858,"0",66,62,55
20859,"0",65,63,56
20860,"0",65,63,56
20861,"0",64,62,55
20862,"0",63,61,55
20863,"0",62,60,54
20864,"0",61,60,54
20865,"0",62,60,54
20866,"0",66,60,54
20867,"0",69,63,54
20868,"0",71,67,54
20869,"0",68,67,55
20870,"0",65,65,55
20871,"0",62,61,55
20872,"0",63,62,55
20873,"0",66,65,55
20874,"0",68,68,54
20875,"0",67,67,54
20876,"0",66,65,54
20877,"0",66,63,57
20878,"0",66,63,59
20879,"0",69,65,62
20880,"0",72,67,63
20881,"0",75,71,63
20882,"0",77,70,64
20883,"0",79,71,64
20884,"0",80,74,65
20885,"0",81,76,66
20886,"0",82,77,67
20887,"0",83,80,67
20888,"0",83,81,67
20889,"0",82,78,67
20890,"0",61,62,53
20891,"0",63,62,52
20892,"0",65,62,51
20893,"0",63,60,50
20894,"0",62,60,49
20895,"0",61,60,50
20896,"0",62,61,51
20897,"0",63,62,51
20898,"0",65,66,52
20899,"0",66,67,54
20900,"0",66,67,55
20901,"0",67,69,54
20902,"0",67,69,52
20903,"0",66,67,51
20904,"0",66,67,50
20905,"0",65,69,50
20906,"0",66,65,50
20907,"0",68,62,50
20908,"0",69,65,51
20909,"0",71,68,51
20910,"0",73,71,51
20911,"0",75,73,53
20912,"0",77,76,54
20913,"0",78,80,55
20914,"0",79,82,55
20915,"0",80,82,54
20916,"0",80,78,53
20917,"0",80,75,53
20918,"0",80,76,53
20919,"0",78,76,53
20920,"0",75,76,53
20921,"0",72,75,53
20922,"0",71,74,53
20923,"0",73,73,53
20924,"0",74,74,53
20925,"0",74,74,53
20926,"0",71,68,52
20927,"0",67,66,52
20928,"0",63,64,53
20929,"0",63,65,53
20930,"0",63,67,53
20931,"0",63,68,53
20932,"0",63,68,54
20933,"0",65,67,54
20934,"0",65,66,55
20935,"0",66,66,55
20936,"0",68,66,56
20937,"0",70,67,57
20938,"0",72,68,58
20939,"0",73,71,60
20940,"0",74,73,61
20941,"0",75,74,60
20942,"0",73,72,60
20943,"0",71,70,59
20944,"0",70,72,57
20945,"0",68,71,55
20946,"0",67,67,54
20947,"0",65,67,53
20948,"0",63,67,52
20949,"0",65,66,52
20950,"0",66,66,53
20951,"0",68,68,54
20952,"0",67,67,55
20953,"0",67,66,56
20954,"0",66,63,54
20955,"0",65,60,53
20956,"0",64,57,51
20957,"0",63,59,52
20958,"0",65,61,53
20959,"0",68,62,54
20960,"0",72,66,55
20961,"0",75,69,56
20962,"0",76,71,57
20963,"0",76,71,58
20964,"0",76,71,58
20965,"0",79,72,59
20966,"0",82,73,59
20967,"0",85,75,59
20968,"0",84,77,59
20969,"0",81,78,58
20970,"0",78,76,57
20971,"0",75,74,56
20972,"0",74,71,55
20973,"0",72,70,55
20974,"0",71,69,55
20975,"0",69,65,55
20976,"0",67,62,55
20977,"0",65,62,54
20978,"0",63,60,53
20979,"0",61,57,52
20980,"0",60,57,51
20981,"0",59,57,52
20982,"0",61,57,52
20983,"0",63,60,53
20984,"0",65,64,54
20985,"0",64,65,56
20986,"0",64,64,57
20987,"0",63,62,56
20988,"0",63,61,56
20989,"0",62,60,55
20990,"0",61,59,54
20991,"0",62,59,53
20992,"0",65,60,52
20993,"0",67,62,53
20994,"0",68,65,54
20995,"0",66,64,54
20996,"0",63,62,55
20997,"0",60,60,56
20998,"0",63,62,57
20999,"0",67,65,57
21000,"0",70,69,56
21001,"0",70,68,55
21002,"0",68,66,54
21003,"0",66,63,55
21004,"0",66,62,57
21005,"0",67,62,59
21006,"0",68,65,60
21007,"0",70,68,61
21008,"0",75,67,63
21009,"0",79,68,63
21010,"0",83,71,63
21011,"0",84,74,63
21012,"0",85,76,63
21013,"0",85,77,63
21014,"0",84,78,63
21015,"0",83,79,63
21016,"0",63,63,51
21017,"0",63,61,51
21018,"0",64,59,50
21019,"0",63,56,49
21020,"0",63,55,49
21021,"0",62,58,49
21022,"0",63,60,50
21023,"0",65,62,51
21024,"0",67,64,52
21025,"0",67,67,54
21026,"0",67,70,55
21027,"0",67,70,54
21028,"0",66,70,53
21029,"0",66,68,52
21030,"0",65,68,51
21031,"0",65,70,50
21032,"0",66,67,50
21033,"0",67,64,50
21034,"0",68,62,49
21035,"0",69,62,49
21036,"0",69,66,49
21037,"0",70,66,51
21038,"0",71,69,52
21039,"0",72,73,54
21040,"0",74,77,54
21041,"0",75,80,53
21042,"0",74,75,53
21043,"0",74,72,52
21044,"0",74,71,52
21045,"0",73,72,52
21046,"0",72,73,52
21047,"0",71,74,52
21048,"0",71,74,52
21049,"0",73,73,52
21050,"0",74,73,52
21051,"0",74,72,53
21052,"0",70,67,52
21053,"0",67,65,53
21054,"0",62,65,53
21055,"0",64,68,53
21056,"0",65,70,54
21057,"0",67,71,54
21058,"0",67,72,55
21059,"0",68,73,56
21060,"0",68,70,56
21061,"0",68,69,56
21062,"0",68,70,56
21063,"0",69,70,56
21064,"0",69,70,57
21065,"0",72,72,59
21066,"0",75,73,59
21067,"0",77,73,59
21068,"0",76,71,59
21069,"0",74,70,58
21070,"0",73,72,57
21071,"0",71,71,56
21072,"0",70,69,55
21073,"0",68,69,55
21074,"0",67,68,54
21075,"0",67,67,53
21076,"0",67,67,53
21077,"0",68,68,54
21078,"0",67,66,55
21079,"0",67,63,55
21080,"0",67,60,53
21081,"0",66,58,52
21082,"0",65,57,51
21083,"0",63,58,52
21084,"0",64,59,53
21085,"0",67,60,53
21086,"0",69,62,54
21087,"0",72,65,55
21088,"0",73,67,56
21089,"0",75,69,57
21090,"0",76,70,58
21091,"0",79,71,59
21092,"0",82,72,59
21093,"0",84,74,59
21094,"0",84,75,59
21095,"0",81,76,58
21096,"0",78,75,58
21097,"0",75,73,57
21098,"0",74,72,57
21099,"0",73,71,56
21100,"0",71,70,56
21101,"0",70,66,55
21102,"0",68,63,54
21103,"0",67,62,54
21104,"0",65,60,53
21105,"0",63,57,52
21106,"0",61,58,52
21107,"0",60,58,52
21108,"0",61,56,53
21109,"0",62,60,54
21110,"0",63,65,55
21111,"0",63,68,57
21112,"0",63,68,57
21113,"0",63,65,57
21114,"0",62,63,57
21115,"0",62,61,57
21116,"0",61,60,55
21117,"0",61,60,53
21118,"0",63,59,51
21119,"0",65,61,52
21120,"0",66,62,53
21121,"0",63,61,54
21122,"0",61,60,55
21123,"0",59,59,57
21124,"0",64,61,58
21125,"0",69,66,59
21126,"0",73,72,57
21127,"0",73,71,55
21128,"0",70,67,53
21129,"0",67,63,54
21130,"0",66,61,54
21131,"0",68,62,55
21132,"0",70,67,57
21133,"0",73,71,59
21134,"0",75,70,61
21135,"0",77,70,62
21136,"0",80,71,61
21137,"0",81,72,61
21138,"0",81,72,60
21139,"0",81,71,60
21140,"0",81,72,60
21141,"0",81,75,60
21142,"0",62,66,50
21143,"0",62,63,51
21144,"0",62,60,50
21145,"0",62,57,49
21146,"0",62,55,49
21147,"0",61,54,49
21148,"0",61,56,49
21149,"0",62,58,49
21150,"0",65,61,50
21151,"0",67,62,52
21152,"0",68,65,53
21153,"0",68,71,55
21154,"0",67,70,55
21155,"0",66,68,54
21156,"0",66,67,53
21157,"0",65,67,52
21158,"0",65,69,51
21159,"0",65,69,51
21160,"0",66,67,50
21161,"0",67,65,50
21162,"0",67,64,50
21163,"0",65,63,50
21164,"0",65,65,50
21165,"0",65,65,51
21166,"0",67,65,52
21167,"0",68,69,52
21168,"0",70,73,51
21169,"0",69,68,51
21170,"0",68,66,51
21171,"0",67,67,51
21172,"0",68,67,51
21173,"0",69,69,51
21174,"0",70,72,51
21175,"0",71,74,51
21176,"0",73,73,51
21177,"0",74,74,52
21178,"0",74,73,52
21179,"0",71,70,53
21180,"0",68,67,53
21181,"0",65,65,53
21182,"0",66,69,54
21183,"0",68,72,55
21184,"0",69,76,56
21185,"0",69,74,56
21186,"0",69,71,57
21187,"0",68,68,56
21188,"0",68,67,56
21189,"0",69,69,55
21190,"0",69,70,56
21191,"0",70,71,57
21192,"0",72,72,58
21193,"0",75,73,58
21194,"0",78,73,58
21195,"0",77,71,57
21196,"0",76,69,57
21197,"0",75,70,57
21198,"0",74,70,57
21199,"0",73,69,57
21200,"0",72,68,57
21201,"0",71,68,56
21202,"0",69,66,55
21203,"0",68,66,55
21204,"0",68,66,55
21205,"0",68,65,55
21206,"0",68,63,55
21207,"0",68,62,53
21208,"0",66,60,53
21209,"0",65,58,52
21210,"0",63,58,53
21211,"0",63,58,53
21212,"0",65,58,54
21213,"0",67,60,54
21214,"0",69,63,55
21215,"0",71,65,55
21216,"0",74,67,56
21217,"0",77,69,58
21218,"0",79,71,59
21219,"0",81,74,59
21220,"0",84,74,59
21221,"0",83,74,59
21222,"0",79,74,58
21223,"0",76,73,58
21224,"0",74,72,58
21225,"0",73,71,58
21226,"0",73,72,58
21227,"0",72,73,56
21228,"0",71,69,55
21229,"0",70,66,54
21230,"0",68,66,53
21231,"0",67,63,53
21232,"0",65,61,53
21233,"0",63,62,53
21234,"0",62,62,53
21235,"0",63,60,53
21236,"0",64,63,54
21237,"0",65,67,56
21238,"0",65,69,57
21239,"0",64,70,58
21240,"0",64,67,59
21241,"0",63,65,59
21242,"0",62,63,59
21243,"0",61,62,56
21244,"0",61,61,53
21245,"0",61,59,51
21246,"0",62,59,52
21247,"0",63,60,53
21248,"0",61,59,55
21249,"0",60,59,56
21250,"0",59,60,56
21251,"0",65,61,57
21252,"0",71,63,58
21253,"0",76,68,57
21254,"0",75,69,56
21255,"0",71,67,55
21256,"0",67,63,54
21257,"0",66,61,54
21258,"0",69,62,54
21259,"0",72,67,55
21260,"0",75,71,58
21261,"0",75,72,60
21262,"0",76,72,61
21263,"0",76,71,60
21264,"0",76,69,59
21265,"0",75,66,58
21266,"0",74,65,57
21267,"0",74,65,57
21268,"0",61,62,50
21269,"0",62,65,50
21270,"0",61,62,50
21271,"0",61,60,50
21272,"0",60,57,49
21273,"0",60,55,48
21274,"0",59,55,48
21275,"0",59,55,49
21276,"0",60,56,49
21277,"0",61,57,50
21278,"0",63,58,51
21279,"0",65,60,53
21280,"0",66,65,55
21281,"0",68,67,55
21282,"0",68,68,55
21283,"0",68,69,55
21284,"0",67,69,54
21285,"0",67,70,53
21286,"0",66,69,52
21287,"0",66,68,51
21288,"0",67,69,51
21289,"0",66,67,51
21290,"0",64,65,50
21291,"0",62,65,50
21292,"0",62,63,50
21293,"0",63,61,50
21294,"0",64,62,50
21295,"0",66,64,50
21296,"0",64,61,49
21297,"0",62,60,49
21298,"0",60,61,50
21299,"0",63,62,51
21300,"0",67,63,51
21301,"0",70,67,51
21302,"0",72,71,51
21303,"0",73,74,51
21304,"0",74,74,51
21305,"0",74,73,51
21306,"0",72,70,52
21307,"0",69,69,52
21308,"0",67,67,53
21309,"0",69,71,53
21310,"0",70,73,54
21311,"0",72,76,56
21312,"0",71,73,57
21313,"0",70,69,58
21314,"0",68,66,57
21315,"0",68,66,56
21316,"0",70,69,55
21317,"0",71,70,56
21318,"0",72,72,57
21319,"0",74,73,57
21320,"0",75,74,57
21321,"0",77,75,56
21322,"0",77,72,56
21323,"0",76,70,56
21324,"0",75,71,57
21325,"0",74,70,58
21326,"0",73,70,59
21327,"0",72,69,59
21328,"0",71,68,58
21329,"0",70,67,57
21330,"0",69,66,56
21331,"0",68,66,56
21332,"0",69,65,55
21333,"0",69,66,55
21334,"0",69,67,54
21335,"0",68,64,54
21336,"0",66,60,53
21337,"0",63,60,54
21338,"0",63,59,54
21339,"0",63,58,55
21340,"0",65,60,55
21341,"0",66,62,54
21342,"0",69,65,54
21343,"0",73,67,55
21344,"0",77,69,56
21345,"0",79,73,58
21346,"0",81,76,59
21347,"0",83,75,59
21348,"0",82,74,59
21349,"0",78,75,59
21350,"0",75,73,58
21351,"0",72,70,58
21352,"0",72,67,58
21353,"0",73,69,58
21354,"0",73,72,56
21355,"0",72,69,56
21356,"0",71,67,55
21357,"0",70,67,54
21358,"0",68,66,53
21359,"0",67,65,53
21360,"0",65,66,53
21361,"0",65,67,53
21362,"0",66,67,54
21363,"0",67,68,55
21364,"0",68,69,57
21365,"0",67,69,58
21366,"0",66,69,59
21367,"0",66,68,60
21368,"0",66,67,61
21369,"0",65,66,61
21370,"0",65,66,57
21371,"0",64,64,54
21372,"0",63,62,51
21373,"0",63,62,52
21374,"0",62,62,54
21375,"0",62,61,56
21376,"0",61,62,57
21377,"0",60,62,56
21378,"0",66,62,57
21379,"0",71,63,57
21380,"0",77,66,56
21381,"0",76,67,56
21382,"0",71,66,56
21383,"0",67,63,55
21384,"0",66,62,54
21385,"0",70,61,53
21386,"0",74,65,54
21387,"0",78,69,57
21388,"0",75,72,59
21389,"0",74,73,60
21390,"0",72,69,58
21391,"0",70,65,57
21392,"0",68,62,56
21393,"0",67,62,56
21394,"0",68,63,55
21395,"0",59,54,50
21396,"0",61,58,50
21397,"0",62,61,50
21398,"0",61,61,51
21399,"0",59,60,50
21400,"0",58,59,50
21401,"0",57,56,49
21402,"0",57,56,49
21403,"0",56,57,50
21404,"0",57,57,50
